learner,dimension,rep,bayes_final_tuning_mse,bayes_pehe,random_final_tuning_mse,random_pehe,delta_mse_bayes_minus_random,delta_pehe_bayes_minus_random
x_rf,6d,2,1.2423606522117934,0.0910815812672974,1.2456467766876365,0.1062548356324812,-0.0032861244758430885,-0.015173254365183797
x_rf,6d,3,1.1664141746860273,0.2988736731825825,1.1705347925507277,0.2697410151493944,-0.0041206178647004155,0.029132658033188097
x_rf,6d,4,1.213033512198069,0.0917505764710357,1.2286339041743906,0.1111270027300538,-0.01560039197632146,-0.0193764262590181
x_rf,6d,5,1.1972116100213872,0.1276684919992577,1.2048524586996494,0.1210409302766263,-0.007640848678262202,0.006627561722631403
x_rf,6d,6,1.1472999240823427,0.1423533042374387,1.1479597573379932,0.1395606869985263,-0.0006598332556504438,0.002792617238912387
x_rf,6d,7,1.1877700696953928,0.129312790103875,1.2044703647238202,0.1081960359910567,-0.016700295028427403,0.021116754112818298
x_rf,6d,8,1.230612090996288,0.1895523407576301,1.238762368584109,0.1792893960717922,-0.008150277587820831,0.01026294468583791
x_rf,6d,9,1.2067127271967786,0.1251250548956594,1.2121377980077044,0.1069776035655139,-0.005425070810925803,0.01814745133014549
x_rf,6d,10,1.1687261629403034,0.1191810756724537,1.178269153729922,0.1185715871225269,-0.00954299078961851,0.0006094885499268038
x_rf,6d,11,1.1770027615666463,0.1089893594936999,1.173755305079477,0.1193280300173301,0.003247456487169398,-0.010338670523630203
x_rf,6d,12,1.2715779566949896,0.2042676201667995,1.2751163310053335,0.200531993188479,-0.0035383743103438725,0.0037356269783205
x_rf,6d,13,1.171861704347033,0.132593329279574,1.1741968413620036,0.1150173297315556,-0.0023351370149706785,0.017575999548018417
x_rf,6d,14,1.1785143976219652,0.0758384783554377,1.183424814065764,0.0934331830761155,-0.0049104164437987485,-0.017594704720677812
x_rf,6d,15,1.2385065038367804,0.191252569289482,1.2413535892892356,0.127586438354751,-0.002847085452455156,0.063666130934731
x_rf,6d,16,1.256234451305101,0.1551015841132487,1.2608165798110882,0.1564852098926075,-0.004582128505987271,-0.0013836257793587992
x_rf,6d,17,1.203889830994224,0.1402273259188016,1.2097444188343158,0.1106839431704572,-0.005854587840091741,0.029543382748344407
x_rf,6d,18,1.225391993790353,0.0730986168833808,1.2369625869834573,0.0723546610211484,-0.011570593193104273,0.0007439558622324011
x_rf,6d,19,1.2465505035381466,0.1383365494363796,1.249321999032911,0.1486951470939131,-0.002771495494764409,-0.010358597657533497
x_rf,6d,20,1.2200212149657073,0.1153895546673142,1.2335770233425016,0.1298622901246531,-0.013555808376794376,-0.014472735457338917
x_rf,6d,21,1.2588767459157644,0.1337570303028822,1.2689704820029328,0.1297471394503716,-0.010093736087168459,0.004009890852510578
x_rf,6d,22,1.201965517314811,0.1745133141440764,1.2129987568761769,0.1635488560188988,-0.011033239561365926,0.0109644581251776
x_rf,6d,23,1.1929122748113024,0.1768226836207546,1.1876769570736816,0.1584969870614355,0.005235317737620759,0.018325696559319093
x_rf,6d,24,1.2650672315372582,0.1014964667482102,1.2796701797217345,0.0836019503068599,-0.014602948184476272,0.01789451644135029
x_rf,6d,25,1.145316893419464,0.201128816642948,1.1503873284649486,0.2062542265474234,-0.005070435045484656,-0.005125409904475409
x_rf,6d,26,1.240536379627679,0.1727236305070285,1.234762522890418,0.1579331396085029,0.005773856737260941,0.014790490898525605
x_rf,6d,27,1.2338799128207227,0.2330656302145485,1.231081833124298,0.1974793667087044,0.002798079696424649,0.03558626350584412
x_rf,6d,28,1.1626059893003264,0.2418245474376688,1.1647487388059277,0.2490111167540976,-0.002142749505601227,-0.007186569316428804
x_rf,6d,29,1.2181359521473178,0.162222087097839,1.2208127912193178,0.1197085747260565,-0.0026768390720000035,0.0425135123717825
